Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-12-19 00:00:00-05:00,2025.199951171875,2042.699951171875,2025.199951171875,2038.4000244140625,498,0.0,0.0
2023-12-20 00:00:00-05:00,2037.0999755859375,2037.0999755859375,2030.300048828125,2034.5,258,0.0,0.0
2023-12-21 00:00:00-05:00,2035.800048828125,2044.5,2033.0,2039.0999755859375,228,0.0,0.0
2023-12-22 00:00:00-05:00,2055.699951171875,2068.699951171875,2052.199951171875,2057.10009765625,202,0.0,0.0
2023-12-26 00:00:00-05:00,2060.0,2060.800048828125,2054.199951171875,2058.199951171875,64,0.0,0.0
2023-12-27 00:00:00-05:00,2067.300048828125,2081.89990234375,2064.800048828125,2081.89990234375,586,0.0,0.0
2023-12-28 00:00:00-05:00,2081.60009765625,2087.300048828125,2066.5,2073.89990234375,338,0.0,0.0
2023-12-29 00:00:00-05:00,2068.0,2068.89990234375,2062.10009765625,2062.39990234375,47,0.0,0.0
2024-01-02 00:00:00-05:00,2063.5,2073.699951171875,2057.10009765625,2064.39990234375,61,0.0,0.0
2024-01-03 00:00:00-05:00,2034.199951171875,2044.0,2034.199951171875,2034.199951171875,54,0.0,0.0
2024-01-04 00:00:00-05:00,2041.5999755859375,2044.5,2038.0,2042.300048828125,88,0.0,0.0
2024-01-05 00:00:00-05:00,2044.5,2048.10009765625,2042.4000244140625,2042.4000244140625,12,0.0,0.0
2024-01-08 00:00:00-05:00,2019.0999755859375,2033.699951171875,2019.0999755859375,2026.5999755859375,10,0.0,0.0
2024-01-09 00:00:00-05:00,2035.800048828125,2035.800048828125,2026.4000244140625,2026.4000244140625,27,0.0,0.0
2024-01-10 00:00:00-05:00,2029.0,2035.5999755859375,2021.699951171875,2021.699951171875,538,0.0,0.0
2024-01-11 00:00:00-05:00,2025.0999755859375,2025.0999755859375,2014.300048828125,2014.300048828125,97,0.0,0.0
2024-01-12 00:00:00-05:00,2031.0999755859375,2057.0,2031.0999755859375,2046.699951171875,390,0.0,0.0
2024-01-16 00:00:00-05:00,2051.699951171875,2054.800048828125,2026.0,2026.0,46,0.0,0.0
2024-01-17 00:00:00-05:00,2026.5,2026.5,2002.5999755859375,2002.5999755859375,764,0.0,0.0
2024-01-18 00:00:00-05:00,2012.800048828125,2018.5999755859375,2009.5,2018.5999755859375,1474,0.0,0.0
2024-01-19 00:00:00-05:00,2023.199951171875,2036.0,2019.5,2026.5,50,0.0,0.0
