Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Change_%,7_Day_MA,30_Day_MA,Volatility
2024-01-23 00:00:00+05:30,21716.69921875,21750.25,21192.599609375,21238.80078125,449700,0.0,0.0,-1.774084294273448,21702.814453125,,315.65612433841164
2024-01-24 00:00:00+05:30,21185.25,21482.349609375,21137.19921875,21453.94921875,407500,0.0,0.0,1.0129971071150878,21639.87137276786,,314.9790995176847
2024-01-25 00:00:00+05:30,21454.599609375,21459.0,21247.05078125,21352.599609375,418100,0.0,0.0,-0.47240537554001927,21533.464285714286,,254.6766912775326
2024-01-29 00:00:00+05:30,21433.099609375,21763.25,21429.599609375,21737.599609375,376700,0.0,0.0,1.8030591452244726,21491.364118303572,,168.1208468612538
2024-01-30 00:00:00+05:30,21775.75,21813.05078125,21501.80078125,21522.099609375,375100,0.0,0.0,-0.9913698102483215,21484.242745535714,,165.16831276146792
2024-01-31 00:00:00+05:30,21487.25,21741.349609375,21448.849609375,21725.69921875,410600,0.0,0.0,0.9460025419002926,21521.878348214286,,187.78795964280553
2024-02-01 00:00:00+05:30,21780.650390625,21832.94921875,21658.75,21697.44921875,332500,0.0,0.0,-0.13003033741542103,21532.599609375,21594.706575520835,196.42714434150943
2024-02-02 00:00:00+05:30,21812.75,22126.80078125,21805.55078125,21853.80078125,442800,0.0,0.0,0.7205988175093214,21620.45675223214,21608.06328125,179.96390228509117
2024-02-05 00:00:00+05:30,21921.05078125,21964.30078125,21726.94921875,21771.69921875,440800,0.0,0.0,-0.37568550808078083,21665.849609375,21628.781575520832,170.80592367217076
2024-02-06 00:00:00+05:30,21825.19921875,21951.400390625,21737.55078125,21929.400390625,371000,0.0,0.0,0.7243402101531293,21748.24972098214,21651.259895833333,128.35691412127343
2024-02-07 00:00:00+05:30,22045.05078125,22053.30078125,21860.150390625,21930.5,346300,0.0,0.0,0.005014315737827957,21775.80691964286,21670.6298828125,145.2807221411216
2024-02-08 00:00:00+05:30,22009.650390625,22011.05078125,21665.30078125,21717.94921875,491100,0.0,0.0,-0.9692017110872975,21803.78543526786,21679.849869791666,100.11615110150993
2024-02-09 00:00:00+05:30,21727.0,21804.44921875,21629.900390625,21782.5,349200,0.0,0.0,0.29722318898448563,21811.899832589286,21684.108203125,94.89834096330004
2024-02-12 00:00:00+05:30,21800.80078125,21831.69921875,21574.75,21616.05078125,287400,0.0,0.0,-0.7641419430735708,21800.271484375,21678.686588541666,114.26981901948963
2024-02-13 00:00:00+05:30,21664.30078125,21766.80078125,21543.349609375,21743.25,365800,0.0,0.0,0.5884480011507653,21784.478515625,21679.081575520835,113.27377473427619
2024-02-14 00:00:00+05:30,21578.150390625,21870.849609375,21530.19921875,21840.05078125,359100,0.0,0.0,0.44519922849619586,21794.243024553572,21682.353255208334,114.92260808262219
2024-02-15 00:00:00+05:30,21906.55078125,21953.849609375,21794.80078125,21910.75,345400,0.0,0.0,0.32371361888359207,21791.578683035714,21690.518229166668,111.43002722584392
2024-02-16 00:00:00+05:30,22020.30078125,22068.650390625,21968.94921875,22040.69921875,343900,0.0,0.0,0.5930843022260657,21807.321428571428,21707.963216145832,138.7605711010737
2024-02-19 00:00:00+05:30,22103.44921875,22186.650390625,22021.05078125,22122.25,0,0.0,0.0,0.37000088082788096,21865.078683035714,21723.418229166666,174.81813724776885
2024-02-20 00:00:00+05:30,22099.19921875,22215.599609375,22045.849609375,22196.94921875,295700,0.0,0.0,0.33766555730090353,21924.285714285714,21739.623177083333,209.02503534344675
2024-02-21 00:00:00+05:30,22248.849609375,22249.400390625,21997.94921875,22055.05078125,364500,0.0,0.0,-0.6392700010330099,21987.0,21757.691536458333,161.6106173121255
2024-02-22 00:00:00+05:30,22081.55078125,22252.5,21875.25,22217.44921875,343500,0.0,0.0,0.736332185814148,22054.742745535714,21780.1115234375,140.4025003822318
2024-02-23 00:00:00+05:30,22290.0,22297.5,22186.099609375,22212.69921875,226000,0.0,0.0,-0.02137959201901074,22107.97823660714,21799.9115234375,113.50231863682268
2024-02-26 00:00:00+05:30,22169.19921875,22202.150390625,22075.150390625,22122.05078125,207800,0.0,0.0,-0.40809285088362346,22138.1640625,21815.739908854168,73.2773596450823
2024-02-27 00:00:00+05:30,22090.19921875,22218.25,22085.650390625,22198.349609375,252200,0.0,0.0,0.3448994348646428,22160.685546875,21825.866536458332,61.6303660213887
2024-02-28 00:00:00+05:30,22214.099609375,22229.150390625,21915.849609375,21951.150390625,203000,0.0,0.0,-1.1135927809948543,22136.242745535714,21820.989908854168,100.85910037897312
2024-02-29 00:00:00+05:30,21935.19921875,22060.55078125,21860.650390625,21982.80078125,360200,0.0,0.0,0.14418556686905948,22105.65011160714,21819.339908854166,111.3127310287457
2024-03-01 00:00:00+05:30,22048.30078125,22353.30078125,22047.75,22338.75,351500,0.0,0.0,1.6192168700068565,22146.178571428572,21844.899934895835,138.2151209058749
2024-03-04 00:00:00+05:30,22403.5,22440.900390625,22358.30078125,22405.599609375,298800,0.0,0.0,0.29925402887358565,22173.057198660714,21876.344921875,169.20552760304375
2024-03-05 00:00:00+05:30,22371.25,22416.900390625,22269.150390625,22356.30078125,296200,0.0,0.0,-0.22002905070378498,22193.571707589286,21900.808268229168,182.95895199738032
2024-03-06 00:00:00+05:30,22327.5,22497.19921875,22224.349609375,22474.05078125,312300,0.0,0.0,0.5266971542034149,22243.857421875,21941.983268229167,206.83994018098656
2024-03-07 00:00:00+05:30,22505.30078125,22525.650390625,22430.0,22493.55078125,379900,0.0,0.0,0.08676673462120199,22286.02901785714,21976.636653645834,225.28621547123515
2024-03-11 00:00:00+05:30,22517.5,22526.599609375,22307.25,22332.650390625,277900,0.0,0.0,-0.7153178801771132,22340.52901785714,22009.305013020832,170.17705520524873
2024-03-12 00:00:00+05:30,22334.44921875,22452.55078125,22256.0,22335.69921875,299200,0.0,0.0,0.013651886684606929,22390.94308035714,22029.241666666665,68.34248619887369
2024-03-13 00:00:00+05:30,22432.19921875,22446.75,21905.650390625,21997.69921875,493300,0.0,0.0,-1.5132725270416536,22342.221540178572,22045.094986979166,164.9870046559164
2024-03-14 00:00:00+05:30,21982.55078125,22204.599609375,21917.5,22146.650390625,426700,0.0,0.0,0.6771215952804832,22305.22879464286,22059.126692708334,177.00109348002076
2024-03-15 00:00:00+05:30,22064.849609375,22120.900390625,21931.69921875,22023.349609375,661500,0.0,0.0,-0.5567468627318717,22257.66434151786,22069.9900390625,203.71025560112358
2024-03-18 00:00:00+05:30,21990.099609375,22123.69921875,21916.55078125,22055.69921875,356300,0.0,0.0,0.14688778023679294,22197.899832589286,22076.719986979166,190.59182093539803
2024-03-19 00:00:00+05:30,21946.44921875,21978.30078125,21793.099609375,21817.44921875,344200,0.0,0.0,-1.0802196640288697,22101.313895089286,22078.244986979167,187.07517923384984
2024-03-20 00:00:00+05:30,21843.900390625,21930.900390625,21710.19921875,21839.099609375,312400,0.0,0.0,0.09923428906801757,22030.806640625,22075.2349609375,178.14955470686817
2024-03-21 00:00:00+05:30,21989.900390625,22080.94921875,21941.30078125,22011.94921875,353200,0.0,0.0,0.79146856998078,21984.556640625,22077.949934895834,117.50621523817165
2024-03-22 00:00:00+05:30,21932.19921875,22180.69921875,21883.30078125,22096.75,388700,0.0,0.0,0.38524885010076115,21998.70675223214,22090.576627604165,125.07284986239728
2024-03-26 00:00:00+05:30,21947.900390625,22073.19921875,21947.55078125,22004.69921875,328400,0.0,0.0,-0.416580634029895,21978.42801339286,22097.983268229167,107.3384875117639
2024-03-27 00:00:00+05:30,22053.94921875,22193.599609375,22052.849609375,22123.650390625,409100,0.0,0.0,0.5405716783151604,21992.756696428572,22114.903255208334,120.25231554838113
2024-03-28 00:00:00+05:30,22163.599609375,22516.0,22163.599609375,22326.900390625,410500,0.0,0.0,0.9187001078543977,22031.49972098214,22134.358268229167,175.09369394823352
2024-04-01 00:00:00+05:30,22455.0,22529.94921875,22427.75,22462.0,0,0.0,0.0,0.6050979178091831,22123.57840401786,22155.089908854166,209.80558286347795
2024-04-02 00:00:00+05:30,22458.80078125,22497.599609375,22388.150390625,22453.30078125,289500,0.0,0.0,-0.03872860275131451,22211.321428571428,22173.174934895833,199.1678892064021
2024-04-03 00:00:00+05:30,22385.69921875,22521.099609375,22346.5,22434.650390625,309600,0.0,0.0,-0.08306302403686683,22271.70731026786,22186.306640625,192.61725988371364
2024-04-04 00:00:00+05:30,22592.099609375,22619.0,22303.80078125,22514.650390625,401000,0.0,0.0,0.3565912488363576,22331.407366071428,22199.386653645834,194.10952924713507
2024-04-05 00:00:00+05:30,22486.400390625,22537.599609375,22427.599609375,22513.69921875,242200,0.0,0.0,-0.004224679746289706,22404.121651785714,22209.944986979168,138.77535243783876
2024-04-08 00:00:00+05:30,22578.349609375,22697.30078125,22550.349609375,22666.30078125,227600,0.0,0.0,0.6778164752814453,22481.643136160714,22230.319986979168,102.92253922013367
2024-04-09 00:00:00+05:30,22765.099609375,22768.400390625,22612.25,22642.75,232400,0.0,0.0,-0.10390218270411866,22526.764508928572,22244.4966796875,92.48137721916902
2024-04-10 00:00:00+05:30,22720.25,22775.69921875,22673.69921875,22753.80078125,276800,0.0,0.0,0.49044741142307835,22568.450334821428,22262.5333984375,120.07213218477297
2024-04-12 00:00:00+05:30,22677.400390625,22726.44921875,22503.75,22519.400390625,357200,0.0,0.0,-1.0301592814249916,22577.893136160714,22275.778385416666,111.82293549955496
2024-04-15 00:00:00+05:30,22339.05078125,22427.44921875,22259.55078125,22272.5,355500,0.0,0.0,-1.0963897188301042,22554.72879464286,22278.250065104166,154.92825751629078
2024-04-16 00:00:00+05:30,22125.30078125,22213.75,22079.44921875,22147.900390625,317300,0.0,0.0,-0.5594325260972033,22502.3359375,22284.8083984375,219.3568558886659
2024-04-18 00:00:00+05:30,22212.349609375,22326.5,21961.69921875,21995.849609375,456900,0.0,0.0,-0.6865245850318225,22428.357421875,22285.243359375,290.62980816105886
2024-04-19 00:00:00+05:30,21861.5,22179.55078125,21777.650390625,22147.0,362500,0.0,0.0,0.6871768688606394,22354.17159598214,22278.851692708333,286.0111628299552
2024-04-22 00:00:00+05:30,22336.900390625,22375.650390625,22198.150390625,22336.400390625,279300,0.0,0.0,0.8551965982977361,22310.407366071428,22276.545052083333,256.39990812422616
2024-04-23 00:00:00+05:30,22447.05078125,22447.55078125,22349.44921875,22368.0,231500,0.0,0.0,0.14147135985376202,22255.29296875,22276.935026041665,173.15767892831963
2024-04-24 00:00:00+05:30,22421.55078125,22476.44921875,22384.0,22402.400390625,235900,0.0,0.0,0.15379287654238016,22238.578683035714,22274.5466796875,147.10188220172355
2024-04-25 00:00:00+05:30,22316.900390625,22625.94921875,22305.25,22570.349609375,475000,0.0,0.0,0.7496929606716884,22281.12862723214,22277.106640625,194.11405154587817
2024-04-26 00:00:00+05:30,22620.400390625,22620.400390625,22385.55078125,22419.94921875,329900,0.0,0.0,-0.6663626980883297,22319.992745535714,22280.0166015625,190.18852305219488
2024-04-29 00:00:00+05:30,22475.55078125,22655.80078125,22441.900390625,22643.400390625,292000,0.0,0.0,0.996662256880243,22412.5,22290.273307291667,161.58105968166373
2024-04-30 00:00:00+05:30,22679.650390625,22783.349609375,22568.400390625,22604.849609375,361900,0.0,0.0,-0.170251731563964,22477.907087053572,22310.511653645834,124.64091493564706
2024-05-02 00:00:00+05:30,22567.849609375,22710.5,22567.849609375,22648.19921875,445900,0.0,0.0,0.19177127972140884,22522.449776785714,22327.229947916665,121.31161841825384
2024-05-03 00:00:00+05:30,22766.349609375,22794.69921875,22348.05078125,22475.849609375,438100,0.0,0.0,-0.7609859296553445,22537.856863839286,22342.31328125,104.04666125730172
2024-05-06 00:00:00+05:30,22561.599609375,22588.80078125,22409.44921875,22442.69921875,320300,0.0,0.0,-0.14749338156797576,22543.613839285714,22355.21328125,96.11518110406203
2024-05-07 00:00:00+05:30,22489.75,22499.05078125,22232.05078125,22302.5,297800,0.0,0.0,-0.6246985595782073,22505.349609375,22371.381640625,130.76747256753993
2024-05-08 00:00:00+05:30,22231.19921875,22368.650390625,22185.19921875,22302.5,277400,0.0,0.0,0.0,22488.571149553572,22386.8283203125,149.71356629524666
2024-05-09 00:00:00+05:30,22224.80078125,22307.75,21932.400390625,21957.5,331300,0.0,0.0,-1.546911781190452,22390.585379464286,22385.013346354168,232.85936586078367
2024-05-10 00:00:00+05:30,21990.94921875,22131.30078125,21950.30078125,22055.19921875,265800,0.0,0.0,0.44494691449390444,22312.063895089286,22383.6283203125,241.09343197012026
2024-05-13 00:00:00+05:30,22027.94921875,22131.650390625,21821.05078125,22104.05078125,278200,0.0,0.0,0.22149680905385605,22234.32840401786,22386.9400390625,198.63664958352172
2024-05-14 00:00:00+05:30,22112.900390625,22270.05078125,22081.25,22217.849609375,230200,0.0,0.0,0.5148324587705533,22197.471261160714,22390.080013020834,167.91318517077738
2024-05-15 00:00:00+05:30,22255.599609375,22297.55078125,22151.75,22200.55078125,231900,0.0,0.0,-0.07786004689536163,22162.87862723214,22385.868359375,129.52812212728858
2024-05-16 00:00:00+05:30,22319.19921875,22432.25,22054.55078125,22403.849609375,368900,0.0,0.0,0.9157377676264788,22177.35714285714,22383.930013020832,151.53146050095717
2024-05-17 00:00:00+05:30,22415.25,22502.150390625,22345.650390625,22466.099609375,242700,0.0,0.0,0.27785403439750667,22200.728515625,22384.356640625,183.3296806988605
2024-05-21 00:00:00+05:30,22404.55078125,22591.099609375,22404.55078125,22529.05078125,347600,0.0,0.0,0.2802051667603722,22282.37862723214,22387.5033203125,184.22216893588632
2024-05-22 00:00:00+05:30,22576.599609375,22629.5,22483.150390625,22597.80078125,290300,0.0,0.0,0.3051615474950031,22359.893136160714,22390.275,186.83682859229418
2024-05-23 00:00:00+05:30,22614.099609375,22993.599609375,22577.44921875,22967.650390625,369800,0.0,0.0,1.6366619608483068,22483.264508928572,22405.406705729165,260.3901251225067
2024-05-24 00:00:00+05:30,22930.75,23026.400390625,22908.0,22957.099609375,261900,0.0,0.0,-0.04593757337192361,22588.871651785714,22415.1,283.6731266560145
2024-05-27 00:00:00+05:30,23038.94921875,23110.80078125,22871.19921875,22932.44921875,260000,0.0,0.0,-0.10737589261899938,22693.428571428572,22424.756640625,249.51621745284865
2024-05-28 00:00:00+05:30,22977.150390625,22998.55078125,22858.5,22888.150390625,217900,0.0,0.0,-0.19317094176221072,22762.614397321428,22429.2349609375,221.39855416106974
2024-05-29 00:00:00+05:30,22762.75,22825.5,22685.44921875,22704.69921875,269900,0.0,0.0,-0.8015115627261094,22796.700055803572,22435.411588541665,183.21401072088304
2024-05-30 00:00:00+05:30,22617.44921875,22705.75,22417.0,22488.650390625,373400,0.0,0.0,-0.9515599658179275,22790.928571428572,22442.6166015625,193.40352210293884
2024-05-31 00:00:00+05:30,22568.099609375,22653.75,22465.099609375,22530.69921875,572100,0.0,0.0,0.18697799732139142,22781.342633928572,22455.3765625,205.83459194334654
2024-06-03 00:00:00+05:30,23337.900390625,23338.69921875,23062.30078125,23263.900390625,569400,0.0,0.0,3.2542317695352763,22823.6640625,22497.644921875,270.7461789731158
2024-06-04 00:00:00+05:30,23179.5,23179.5,21281.44921875,21884.5,1006100,0.0,0.0,-5.929359941641077,22670.435546875,22488.894921875,435.83104633340713
2024-06-05 00:00:00+05:30,22128.349609375,22670.400390625,21791.94921875,22620.349609375,638500,0.0,0.0,3.3624236760035675,22625.84988839286,22498.359895833335,420.2448643307579
2024-06-06 00:00:00+05:30,22798.599609375,22910.150390625,22642.599609375,22821.400390625,480400,0.0,0.0,0.8888049244237806,22616.31417410714,22513.4732421875,414.01216014784313
2024-06-07 00:00:00+05:30,22821.849609375,23320.19921875,22789.05078125,23290.150390625,473600,0.0,0.0,2.0539931466807104,22699.950055803572,22543.064908854165,487.4619674269145
2024-06-10 00:00:00+05:30,23319.150390625,23411.900390625,23227.150390625,23259.19921875,304400,0.0,0.0,-0.13289382574128705,22810.028459821428,22566.0265625,517.8491271049556
2024-06-11 00:00:00+05:30,23283.75,23389.44921875,23206.650390625,23264.849609375,305200,0.0,0.0,0.02429314342191624,22914.907087053572,22594.189908854165,526.1253143933787
2024-06-12 00:00:00+05:30,23344.44921875,23441.94921875,23295.94921875,23322.94921875,295600,0.0,0.0,0.2497312914139238,22923.342633928572,22616.841536458334,533.0808295210796
2024-06-13 00:00:00+05:30,23480.94921875,23481.05078125,23353.900390625,23398.900390625,268300,0.0,0.0,0.32564994745150067,23139.685546875,22643.309895833332,295.6299474085712
2024-06-14 00:00:00+05:30,23464.94921875,23490.400390625,23334.25,23465.599609375,223100,0.0,0.0,0.28505279152657437,23260.435546875,22670.556575520834,207.69714228696225
2024-06-18 00:00:00+05:30,23570.80078125,23579.05078125,23499.69921875,23557.900390625,272200,0.0,0.0,0.3933450786960613,23365.649832589286,22706.624934895834,113.33707903139094
2024-06-19 00:00:00+05:30,23629.849609375,23664.0,23412.900390625,23516.0,328800,0.0,0.0,-0.17786131162043084,23397.9140625,22742.401627604166,120.20115382252578
2024-06-20 00:00:00+05:30,23586.150390625,23624.0,23442.599609375,23567.0,280300,0.0,0.0,0.21687361796223215,23441.885602678572,22784.551627604167,117.26300656042233
2024-06-21 00:00:00+05:30,23661.150390625,23667.099609375,23398.19921875,23501.099609375,609900,0.0,0.0,-0.279629951309035,23475.635602678572,22824.504947916666,88.21828458394339
2024-06-24 00:00:00+05:30,23382.30078125,23558.099609375,23350.0,23537.849609375,239400,0.0,0.0,0.156375661610908,23506.33565848214,22877.183268229168,58.672525110774295
2024-06-25 00:00:00+05:30,23577.099609375,23754.150390625,23562.05078125,23721.30078125,298100,0.0,0.0,0.7793879853915442,23552.39285714286,22932.719986979166,82.13160131257447
2024-06-26 00:00:00+05:30,23723.099609375,23889.900390625,23670.44921875,23868.80078125,287800,0.0,0.0,0.6218040121837909,23609.993024553572,22991.544986979166,135.2960033805592
2024-06-27 00:00:00+05:30,23881.55078125,24087.44921875,23805.400390625,24044.5,515200,0.0,0.0,0.7361040898544724,23679.507254464286,23052.433333333334,209.000447872706
2024-06-28 00:00:00+05:30,24085.900390625,24174.0,23985.80078125,24010.599609375,354800,0.0,0.0,-0.14099020825968367,23750.16434151786,23112.768294270834,227.31317634032285
2024-07-01 00:00:00+05:30,23992.94921875,24164.0,23992.69921875,24141.94921875,0,0.0,0.0,0.5470484349075377,23832.299944196428,23170.704947916667,252.57015337660894
2024-07-02 00:00:00+05:30,24228.75,24236.349609375,24056.400390625,24123.849609375,0,0.0,0.0,-0.07497161563467802,23921.264229910714,23225.96328125,224.59412681971335
2024-07-03 00:00:00+05:30,24291.75,24309.150390625,24207.099609375,24286.5,0,0.0,0.0,0.6742306607722792,24028.214285714286,23284.544921875,186.6267782987087
2024-07-04 00:00:00+05:30,24369.94921875,24401.0,24281.0,24302.150390625,251200,0.0,0.0,0.06444070008029268,24111.192801339286,23341.356575520833,153.63613845313785
2024-07-05 00:00:00+05:30,24213.349609375,24363.0,24168.849609375,24323.849609375,298400,0.0,0.0,0.0892892949850621,24176.199776785714,23386.563216145834,128.1353820749019
2024-07-08 00:00:00+05:30,24329.44921875,24344.599609375,24240.55078125,24320.55078125,266300,0.0,0.0,-0.013562113637344275,24215.635602678572,23432.011588541667,123.23294173662296
2024-07-09 00:00:00+05:30,24351.0,24443.599609375,24331.900390625,24433.19921875,250500,0.0,0.0,0.4631820986013446,24276.006975446428,23482.036588541665,108.70403052428162
2024-07-10 00:00:00+05:30,24459.849609375,24461.05078125,24141.80078125,24324.44921875,292300,0.0,0.0,-0.4450911197766749,24302.07840401786,23529.913216145833,91.75740715319601
2024-07-11 00:00:00+05:30,24396.55078125,24402.650390625,24193.75,24315.94921875,306400,0.0,0.0,-0.03494426502141934,24329.52120535714,23583.621549479165,47.73481512292994
2024-07-12 00:00:00+05:30,24387.94921875,24592.19921875,24331.150390625,24502.150390625,325800,0.0,0.0,0.7657573644356042,24360.32840401786,23650.738216145834,76.35236573451412
2024-07-15 00:00:00+05:30,24587.599609375,24635.05078125,24522.75,24586.69921875,305400,0.0,0.0,0.3450669707641296,24400.97823660714,23719.271549479166,108.98799996095956
2024-07-16 00:00:00+05:30,24615.900390625,24661.25,24587.650390625,24613.0,283200,0.0,0.0,0.10697158254551198,24442.28543526786,23764.241536458332,128.01739152557616
2024-07-18 00:00:00+05:30,24543.80078125,24837.75,24504.44921875,24800.849609375,350900,0.0,0.0,0.7632129743428306,24510.899553571428,23861.453190104166,172.78328215249633
2024-07-19 00:00:00+05:30,24853.80078125,24854.80078125,24508.150390625,24530.900390625,343800,0.0,0.0,-1.0884676251089243,24524.856863839286,23925.138216145835,169.37307018847716
2024-07-22 00:00:00+05:30,24445.75,24595.19921875,24362.30078125,24509.25,324200,0.0,0.0,-0.08825762723847497,24551.256975446428,23981.399869791665,145.67372799570796
2024-07-23 00:00:00+05:30,24568.900390625,24582.55078125,24074.19921875,24479.05078125,436400,0.0,0.0,-0.12321559717249908,24574.557198660714,24021.0298828125,110.58081620469983
2024-07-24 00:00:00+05:30,24444.94921875,24504.25,24307.25,24413.5,366600,0.0,0.0,-0.2677831825905974,24561.89285714286,24059.506575520834,124.46062164592082
2024-07-25 00:00:00+05:30,24230.94921875,24426.150390625,24210.80078125,24406.099609375,391800,0.0,0.0,-0.030312698404566518,24536.092912946428,24097.5482421875,136.5890421867931
2024-07-26 00:00:00+05:30,24423.349609375,24861.150390625,24410.900390625,24834.849609375,383800,0.0,0.0,1.756732976027453,24567.785714285714,24147.944921875,177.12953202753593
2024-07-29 00:00:00+05:30,24943.30078125,24999.75,24774.599609375,24836.099609375,355000,0.0,0.0,0.00503324972633834,24572.821428571428,24195.8515625,185.1779706449028
2024-07-30 00:00:00+05:30,24839.400390625,24971.75,24798.650390625,24857.30078125,385000,0.0,0.0,0.08536433743000504,24619.450055803572,24242.2416015625,212.01289717374303
2024-07-31 00:00:00+05:30,24886.69921875,24984.599609375,24856.5,24951.150390625,333600,0.0,0.0,0.377553501085659,24682.578683035714,24288.683268229168,237.93602298239225
2024-08-01 00:00:00+05:30,25030.94921875,25078.30078125,24956.400390625,25010.900390625,431300,0.0,0.0,0.23946791656728195,24758.557198660714,24338.51328125,246.86153312098966
2024-08-02 00:00:00+05:30,24789.0,24851.900390625,24686.849609375,24717.69921875,345000,0.0,0.0,-1.172293549195469,24802.014229910714,24376.869921875,197.91791582557562
2024-08-05 00:00:00+05:30,24302.849609375,24350.05078125,23893.69921875,24055.599609375,487000,0.0,0.0,-2.678645789462286,24751.942801339286,24395.353255208334,320.90117162705087
2024-08-06 00:00:00+05:30,24189.849609375,24382.599609375,23960.400390625,23992.55078125,312300,0.0,0.0,-0.26209626510589334,24631.614397321428,24410.5099609375,425.5027613251366
2024-08-07 00:00:00+05:30,24289.400390625,24337.69921875,24184.900390625,24297.5,317600,0.0,0.0,1.2710162480444431,24554.67159598214,24429.7166015625,431.0244511964494
2024-08-08 00:00:00+05:30,24248.55078125,24340.5,24079.69921875,24117.0,311900,0.0,0.0,-0.7428747813561065,24448.91434151786,24437.989908854168,435.19579678310635
2024-08-09 00:00:00+05:30,24386.849609375,24419.75,24311.19921875,24367.5,215100,0.0,0.0,1.0386864037815746,24365.535714285714,24448.756575520834,374.63216778913255
2024-08-12 00:00:00+05:30,24320.05078125,24472.80078125,24212.099609375,24347.0,279900,0.0,0.0,-0.08412844977941925,24270.692801339286,24459.969921875,245.95979588092803
2024-08-13 00:00:00+05:30,24342.349609375,24359.94921875,24116.5,24139.0,239700,0.0,0.0,-0.8543146999630324,24188.021484375,24459.871614583335,148.69642302169632
2024-08-14 00:00:00+05:30,24184.400390625,24196.5,24099.69921875,24143.75,303300,0.0,0.0,0.019677699987563635,24200.614397321428,24460.5349609375,139.03123058723176
2024-08-16 00:00:00+05:30,24334.849609375,24563.900390625,24204.5,24541.150390625,271600,0.0,0.0,1.6459762490292462,24278.985770089286,24469.023307291667,155.80858362507308
2024-08-19 00:00:00+05:30,24636.349609375,24638.80078125,24522.94921875,24572.650390625,243600,0.0,0.0,0.12835584110202358,24318.29296875,24478.039973958334,191.80659962874103
